,SHIFT,OFFENSE,METHOD,START_DATE,END_DATE
21639,MIDNIGHT,ROBBERY,GUN,2012-08-10 05:15:00+00:00,2012-08-10 05:24:00+00:00
21640,MIDNIGHT,THEFT F/AUTO,OTHERS,2012-08-09 18:00:00+00:00,2012-08-10 06:00:00+00:00
21641,DAY,THEFT F/AUTO,OTHERS,2012-08-09 20:00:00+00:00,2012-08-10 06:40:00+00:00
21642,DAY,THEFT F/AUTO,OTHERS,2012-08-09 22:00:00+00:00,2012-08-10 07:10:00+00:00
21643,DAY,THEFT/OTHER,OTHERS,2012-08-10 06:00:00+00:00,2012-08-10 07:30:00+00:00
21644,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-10 07:00:00+00:00,2012-08-10 07:20:00+00:00
21645,DAY,THEFT F/AUTO,OTHERS,2012-08-16 21:00:00+00:00,2012-08-17 12:00:00+00:00
21646,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-17 13:39:00+00:00,2012-08-17 13:39:00+00:00
21647,DAY,THEFT F/AUTO,OTHERS,2012-08-17 05:30:00+00:00,2012-08-17 14:00:00+00:00
21648,DAY,THEFT/OTHER,OTHERS,2012-08-17 13:50:00+00:00,2012-08-17 13:50:00+00:00
21649,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 14:15:00+00:00,2012-08-17 14:17:00+00:00
21650,DAY,THEFT/OTHER,OTHERS,2012-08-17 09:00:00+00:00,2012-08-17 13:36:00+00:00
21651,DAY,THEFT/OTHER,OTHERS,2012-08-17 13:50:00+00:00,2012-08-17 13:53:00+00:00
21652,DAY,THEFT F/AUTO,OTHERS,2012-08-17 14:44:00+00:00,2012-08-17 14:44:00+00:00
21653,DAY,BURGLARY,OTHERS,2012-08-16 17:00:00+00:00,2012-08-17 12:30:00+00:00
21654,DAY,THEFT/OTHER,OTHERS,2012-08-17 14:24:00+00:00,2012-08-17 14:28:00+00:00
21655,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-17 13:58:00+00:00,2012-08-17 13:58:00+00:00
21656,DAY,SEX ABUSE,OTHERS,2012-08-15 01:00:00+00:00,2012-08-15 01:30:00+00:00
21657,DAY,THEFT F/AUTO,OTHERS,2012-08-17 12:47:00+00:00,2012-08-17 12:49:00+00:00
21658,DAY,THEFT/OTHER,OTHERS,2012-08-17 14:46:00+00:00,2012-08-17 14:46:00+00:00
21659,DAY,THEFT F/AUTO,OTHERS,2012-08-17 14:55:00+00:00,2012-08-17 14:55:00+00:00
21660,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 14:25:00+00:00,2012-08-17 14:35:00+00:00
21661,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-17 14:55:00+00:00,2012-08-17 14:55:00+00:00
21662,DAY,THEFT F/AUTO,OTHERS,2012-08-17 14:26:00+00:00,2012-08-17 14:26:00+00:00
21663,EVENING,THEFT/OTHER,OTHERS,2012-08-17 15:13:00+00:00,2012-08-17 15:13:00+00:00
21664,EVENING,THEFT/OTHER,OTHERS,2012-08-17 15:15:00+00:00,2012-08-17 15:30:00+00:00
21665,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-17 15:44:00+00:00,2012-08-17 15:44:00+00:00
21666,EVENING,ROBBERY,GUN,2012-08-17 15:47:00+00:00,2012-08-17 15:51:00+00:00
21667,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 15:30:00+00:00,2012-08-17 16:18:00+00:00
21668,DAY,THEFT F/AUTO,OTHERS,2012-08-04 03:20:00+00:00,2012-08-17 14:59:00+00:00
21669,EVENING,THEFT/OTHER,OTHERS,2012-08-14 16:17:00+00:00,2012-08-17 15:00:00+00:00
21670,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-12 02:46:00+00:00,2012-08-12 02:46:00+00:00
21671,MIDNIGHT,THEFT F/AUTO,OTHERS,2012-08-11 23:00:00+00:00,2012-08-12 01:45:00+00:00
21672,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-12 01:41:00+00:00,2012-08-12 01:41:00+00:00
21673,MIDNIGHT,THEFT F/AUTO,OTHERS,2012-08-11 22:30:00+00:00,2012-08-12 01:30:00+00:00
21674,MIDNIGHT,THEFT F/AUTO,OTHERS,2012-08-12 02:00:00+00:00,2012-08-12 02:15:00+00:00
21675,MIDNIGHT,THEFT/OTHER,OTHERS,2012-08-12 02:51:00+00:00,2012-08-12 02:51:00+00:00
21676,MIDNIGHT,THEFT F/AUTO,OTHERS,2012-08-12 03:04:00+00:00,2012-08-12 03:04:00+00:00
21677,MIDNIGHT,THEFT F/AUTO,OTHERS,2012-08-12 03:00:00+00:00,2012-08-12 03:00:00+00:00
21678,MIDNIGHT,THEFT F/AUTO,OTHERS,2012-08-12 00:05:00+00:00,2012-08-12 03:05:00+00:00
21679,MIDNIGHT,THEFT/OTHER,OTHERS,2012-08-12 02:35:00+00:00,2012-08-12 02:48:00+00:00
21680,MIDNIGHT,THEFT/OTHER,OTHERS,2012-08-12 01:54:00+00:00,2012-08-12 02:00:00+00:00
21681,MIDNIGHT,ROBBERY,KNIFE,2012-08-12 03:35:00+00:00,2012-08-12 03:40:00+00:00
21682,MIDNIGHT,ROBBERY,GUN,2012-08-12 03:15:00+00:00,2012-08-12 03:28:00+00:00
21683,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-12 03:00:00+00:00,2012-08-12 03:24:00+00:00
21684,MIDNIGHT,THEFT F/AUTO,OTHERS,2012-08-11 23:00:00+00:00,2012-08-12 03:15:00+00:00
21685,MIDNIGHT,THEFT F/AUTO,OTHERS,2012-08-11 23:50:00+00:00,2012-08-12 03:17:00+00:00
21686,MIDNIGHT,ROBBERY,OTHERS,2012-08-12 03:25:00+00:00,2012-08-12 03:27:00+00:00
21687,MIDNIGHT,ROBBERY,GUN,2012-08-12 04:50:00+00:00,2012-08-12 04:53:00+00:00
21688,MIDNIGHT,ROBBERY,OTHERS,2012-08-12 04:45:00+00:00,2012-08-12 04:56:00+00:00
21689,MIDNIGHT,THEFT F/AUTO,OTHERS,2012-08-12 03:00:00+00:00,2012-08-12 06:30:00+00:00
21690,DAY,THEFT/OTHER,OTHERS,2012-08-11 17:00:00+00:00,2012-08-12 07:00:00+00:00
21691,DAY,THEFT F/AUTO,OTHERS,2012-08-12 07:36:00+00:00,2012-08-12 07:36:00+00:00
21692,EVENING,SEX ABUSE,OTHERS,2012-08-12 04:00:00+00:00,2012-08-12 04:10:00+00:00
21693,DAY,THEFT F/AUTO,OTHERS,2012-08-11 18:00:00+00:00,2012-08-12 08:30:00+00:00
21694,DAY,THEFT/OTHER,OTHERS,2012-07-29 09:00:00+00:00,2012-08-12 09:22:00+00:00
21695,DAY,THEFT F/AUTO,OTHERS,2012-08-11 18:00:00+00:00,2012-08-12 09:15:00+00:00
21696,DAY,THEFT/OTHER,OTHERS,2012-07-31 16:45:00+00:00,2012-07-31 17:00:00+00:00
21697,DAY,THEFT/OTHER,OTHERS,2012-08-06 10:42:00+00:00,2012-08-06 10:42:00+00:00
21698,DAY,BURGLARY,OTHERS,2012-08-04 15:00:00+00:00,2012-08-06 12:15:00+00:00
21699,DAY,THEFT/OTHER,OTHERS,2012-08-06 09:30:00+00:00,2012-08-06 09:45:00+00:00
21700,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-06 06:00:00+00:00,2012-08-06 11:00:00+00:00
21701,DAY,BURGLARY,OTHERS,2012-08-06 10:30:00+00:00,2012-08-06 12:30:00+00:00
21702,DAY,THEFT/OTHER,OTHERS,2012-08-06 04:00:00+00:00,2012-08-06 10:00:00+00:00
21703,DAY,THEFT/OTHER,OTHERS,2012-08-06 12:00:00+00:00,2012-08-06 12:00:00+00:00
21704,DAY,THEFT/OTHER,OTHERS,2012-08-06 12:47:00+00:00,2012-08-06 12:47:00+00:00
21705,DAY,THEFT F/AUTO,OTHERS,2012-08-06 12:12:00+00:00,2012-08-06 13:01:00+00:00
21706,DAY,ROBBERY,OTHERS,2012-08-06 12:45:00+00:00,2012-08-06 12:45:00+00:00
21707,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,2012-08-06 10:34:00+00:00,2012-08-06 11:30:00+00:00
21708,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-05 09:00:00+00:00,2012-08-05 17:00:00+00:00
21709,DAY,THEFT F/AUTO,OTHERS,2012-08-06 13:22:00+00:00,2012-08-06 13:22:00+00:00
21710,DAY,THEFT F/AUTO,OTHERS,2012-08-06 14:15:00+00:00,2012-08-06 14:15:00+00:00
21711,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-06 14:00:00+00:00,2012-08-06 14:01:00+00:00
21712,EVENING,THEFT/OTHER,OTHERS,2012-08-06 14:30:00+00:00,2012-08-06 14:50:00+00:00
21713,EVENING,MOTOR VEHICLE THEFT,OTHERS,2012-08-06 15:05:00+00:00,2012-08-06 15:05:00+00:00
21714,EVENING,ROBBERY,OTHERS,2012-08-06 15:00:00+00:00,2012-08-06 15:02:00+00:00
21715,DAY,THEFT F/AUTO,OTHERS,2012-08-06 12:57:00+00:00,2012-08-06 13:02:00+00:00
21716,EVENING,THEFT/OTHER,OTHERS,2012-08-06 15:28:00+00:00,2012-08-06 15:28:00+00:00
21717,DAY,ROBBERY,OTHERS,2012-08-06 15:00:00+00:00,2012-08-06 15:00:00+00:00
21718,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,2012-08-06 15:50:00+00:00,2012-08-06 16:00:00+00:00
21719,EVENING,THEFT/OTHER,OTHERS,2012-08-06 16:19:00+00:00,2012-08-06 16:19:00+00:00
21720,EVENING,ROBBERY,GUN,2012-08-06 15:14:00+00:00,2012-08-06 15:14:00+00:00
21721,EVENING,THEFT/OTHER,OTHERS,2012-07-01 13:00:00+00:00,2012-07-01 14:00:00+00:00
21722,MIDNIGHT,THEFT/OTHER,OTHERS,2012-08-10 03:00:00+00:00,2012-08-10 06:00:00+00:00
21723,DAY,THEFT F/AUTO,OTHERS,2012-08-09 22:00:00+00:00,2012-08-10 07:20:00+00:00
21724,DAY,THEFT F/AUTO,OTHERS,2012-08-10 08:34:00+00:00,2012-08-10 08:34:00+00:00
21725,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-10 07:38:00+00:00,2012-08-10 07:38:00+00:00
21726,DAY,THEFT F/AUTO,OTHERS,2012-08-10 08:35:00+00:00,2012-08-10 08:35:00+00:00
21727,DAY,BURGLARY,OTHERS,2012-08-09 22:15:00+00:00,2012-08-10 08:35:00+00:00
21728,DAY,THEFT F/AUTO,OTHERS,2012-08-10 09:00:00+00:00,2012-08-10 09:00:00+00:00
21729,DAY,THEFT/OTHER,OTHERS,2012-08-09 19:00:00+00:00,2012-08-10 01:30:00+00:00
21730,DAY,BURGLARY,OTHERS,2012-08-10 08:26:00+00:00,2012-08-10 08:26:00+00:00
21731,DAY,BURGLARY,OTHERS,2012-08-10 08:47:00+00:00,2012-08-10 08:47:00+00:00
21732,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-10 09:53:00+00:00,2012-08-10 09:53:00+00:00
21733,DAY,THEFT/OTHER,OTHERS,2012-07-27 00:47:00+00:00,2012-07-27 00:48:00+00:00
21734,DAY,THEFT/OTHER,OTHERS,2012-05-20 10:53:00+00:00,2012-05-20 10:59:00+00:00
21735,DAY,THEFT/OTHER,OTHERS,2012-08-05 12:00:00+00:00,2012-08-10 08:45:00+00:00
21736,DAY,THEFT F/AUTO,OTHERS,2012-08-09 21:00:00+00:00,2012-08-10 10:20:00+00:00
21737,DAY,BURGLARY,OTHERS,2012-08-10 10:00:00+00:00,2012-08-10 10:15:00+00:00
21738,DAY,ROBBERY,KNIFE,2012-08-10 10:15:00+00:00,2012-08-10 10:16:00+00:00
21739,DAY,THEFT F/AUTO,OTHERS,2012-08-09 19:30:00+00:00,2012-08-10 10:30:00+00:00
21740,DAY,THEFT/OTHER,OTHERS,2012-08-10 11:00:00+00:00,2012-08-10 11:00:00+00:00
21741,DAY,THEFT/OTHER,OTHERS,2012-08-10 10:36:00+00:00,2012-08-10 10:36:00+00:00
21742,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-09 22:00:00+00:00,2012-08-10 06:30:00+00:00
21743,DAY,THEFT/OTHER,OTHERS,2012-08-10 11:20:00+00:00,2012-08-10 11:20:00+00:00
21744,DAY,SEX ABUSE,OTHERS,2011-01-01 12:00:00+00:00,2012-08-10 12:00:00+00:00
21745,DAY,BURGLARY,OTHERS,2012-08-10 11:00:00+00:00,2012-08-10 11:05:00+00:00
21746,DAY,THEFT/OTHER,OTHERS,2012-08-10 12:00:00+00:00,2012-08-10 12:00:00+00:00
21747,DAY,BURGLARY,OTHERS,2012-08-10 10:59:00+00:00,2012-08-10 10:59:00+00:00
21748,EVENING,MOTOR VEHICLE THEFT,OTHERS,2012-08-17 16:30:00+00:00,2012-08-17 16:31:00+00:00
21749,EVENING,THEFT/OTHER,OTHERS,2012-08-17 16:24:00+00:00,2012-08-17 16:30:00+00:00
21750,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 16:44:00+00:00,2012-08-17 16:44:00+00:00
21751,EVENING,SEX ABUSE,OTHERS,2012-08-17 15:04:00+00:00,2012-08-17 15:04:00+00:00
21752,EVENING,THEFT/OTHER,OTHERS,2012-08-17 17:12:00+00:00,2012-08-17 17:12:00+00:00
21753,EVENING,THEFT/OTHER,OTHERS,2012-08-17 15:25:00+00:00,2012-08-17 15:25:00+00:00
21754,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 16:53:00+00:00,2012-08-17 16:56:00+00:00
21755,DAY,THEFT F/AUTO,OTHERS,2012-08-17 16:26:00+00:00,2012-08-17 16:26:00+00:00
21756,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 17:09:00+00:00,2012-08-17 17:09:00+00:00
21757,EVENING,MOTOR VEHICLE THEFT,OTHERS,2012-08-13 21:30:00+00:00,2012-08-13 21:52:00+00:00
21758,EVENING,THEFT/OTHER,OTHERS,2012-08-17 14:51:00+00:00,2012-08-17 14:53:00+00:00
21759,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 17:12:00+00:00,2012-08-17 17:12:00+00:00
21760,EVENING,BURGLARY,OTHERS,2012-08-17 08:30:00+00:00,2012-08-17 17:19:00+00:00
21761,DAY,THEFT/OTHER,OTHERS,2012-08-16 15:00:00+00:00,2012-08-16 15:15:00+00:00
21762,EVENING,THEFT/OTHER,OTHERS,2012-08-17 14:30:00+00:00,2012-08-17 17:30:00+00:00
21763,EVENING,THEFT F/AUTO,OTHERS,2012-08-16 20:30:00+00:00,2012-08-17 07:20:00+00:00
21764,EVENING,THEFT/OTHER,OTHERS,2012-08-17 17:40:00+00:00,2012-08-17 17:40:00+00:00
21765,EVENING,BURGLARY,GUN,2012-08-17 08:00:00+00:00,2012-08-17 17:00:00+00:00
21766,EVENING,THEFT/OTHER,OTHERS,2012-08-17 17:50:00+00:00,2012-08-17 17:50:00+00:00
21767,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 10:45:00+00:00,2012-08-17 17:45:00+00:00
21768,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 18:49:00+00:00,2012-08-17 18:52:00+00:00
21769,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-17 18:50:00+00:00,2012-08-17 19:00:00+00:00
21770,EVENING,ROBBERY,GUN,2012-08-17 19:03:00+00:00,2012-08-17 19:03:00+00:00
21771,EVENING,THEFT/OTHER,OTHERS,2012-08-17 20:00:00+00:00,2012-08-17 20:30:00+00:00
21772,EVENING,BURGLARY,OTHERS,2012-08-17 09:30:00+00:00,2012-08-17 19:40:00+00:00
21773,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-12 09:27:00+00:00,2012-10-09 09:27:00+00:00
21774,DAY,THEFT/OTHER,OTHERS,2012-08-12 09:50:00+00:00,2012-08-12 10:06:00+00:00
21775,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-11 21:00:00+00:00,2012-08-12 08:30:00+00:00
21776,DAY,THEFT/OTHER,OTHERS,2012-08-12 10:00:00+00:00,2012-08-12 10:00:00+00:00
21777,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-11 23:00:00+00:00,2012-08-12 10:00:00+00:00
21778,DAY,THEFT F/AUTO,OTHERS,2012-08-11 21:00:00+00:00,2012-08-12 10:58:00+00:00
21779,DAY,THEFT/OTHER,OTHERS,2012-08-12 10:00:00+00:00,2012-08-12 10:05:00+00:00
21780,DAY,THEFT F/AUTO,OTHERS,2012-08-09 22:00:00+00:00,2012-08-10 08:00:00+00:00
21781,DAY,THEFT/OTHER,OTHERS,2012-08-12 10:40:00+00:00,2012-08-12 10:41:00+00:00
21782,DAY,THEFT F/AUTO,OTHERS,2012-08-11 23:30:00+00:00,2012-08-12 10:17:00+00:00
21783,DAY,THEFT F/AUTO,OTHERS,2012-08-12 11:59:00+00:00,2012-08-12 11:59:00+00:00
21784,DAY,THEFT F/AUTO,OTHERS,2012-08-12 12:18:00+00:00,2012-08-12 12:18:00+00:00
21785,DAY,THEFT F/AUTO,OTHERS,2012-08-12 12:00:00+00:00,2012-08-12 12:00:00+00:00
21786,DAY,THEFT F/AUTO,OTHERS,2012-08-12 12:05:00+00:00,2012-08-12 12:05:00+00:00
21787,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-12 12:16:00+00:00,2012-08-12 12:16:00+00:00
21788,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-12 11:20:00+00:00,2012-08-12 12:00:00+00:00
21789,DAY,BURGLARY,OTHERS,2012-08-11 23:00:00+00:00,2012-08-12 08:30:00+00:00
21790,DAY,THEFT/OTHER,OTHERS,2012-08-12 12:35:00+00:00,2012-08-12 12:40:00+00:00
21791,DAY,THEFT F/AUTO,OTHERS,2012-08-12 12:23:00+00:00,2012-08-12 12:23:00+00:00
21792,DAY,THEFT F/AUTO,OTHERS,2012-08-12 12:31:00+00:00,2012-08-12 12:31:00+00:00
21793,DAY,THEFT/OTHER,OTHERS,2012-08-12 12:54:00+00:00,2012-08-12 12:54:00+00:00
21794,DAY,BURGLARY,OTHERS,2012-08-12 07:00:00+00:00,2012-08-12 12:10:00+00:00
21795,DAY,THEFT/OTHER,OTHERS,2012-01-14 14:00:00+00:00,2012-08-12 12:30:00+00:00
21796,DAY,ROBBERY,OTHERS,2012-08-12 13:27:00+00:00,2012-08-12 13:27:00+00:00
21797,DAY,THEFT F/AUTO,OTHERS,2012-08-11 19:00:00+00:00,2012-08-11 19:30:00+00:00
21798,EVENING,THEFT/OTHER,OTHERS,2012-08-06 16:34:00+00:00,2012-08-06 16:34:00+00:00
21799,EVENING,THEFT/OTHER,OTHERS,2012-08-06 16:28:00+00:00,2012-08-06 16:28:00+00:00
21800,EVENING,THEFT/OTHER,OTHERS,2012-08-03 17:00:00+00:00,2012-08-06 16:29:00+00:00
21801,EVENING,THEFT/OTHER,OTHERS,2012-08-06 15:19:00+00:00,2012-08-06 15:19:00+00:00
21802,EVENING,THEFT/OTHER,OTHERS,2012-08-06 17:07:00+00:00,2012-08-06 17:07:00+00:00
21803,EVENING,THEFT F/AUTO,OTHERS,2012-08-06 17:20:00+00:00,2012-08-06 17:21:00+00:00
21804,EVENING,THEFT/OTHER,OTHERS,2012-08-06 17:28:00+00:00,2012-08-06 17:29:00+00:00
21805,EVENING,THEFT F/AUTO,OTHERS,2012-08-06 17:23:00+00:00,2012-08-06 17:23:00+00:00
21806,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-06 15:00:00+00:00,2012-08-06 15:30:00+00:00
21807,EVENING,THEFT/OTHER,OTHERS,2012-08-03 08:00:00+00:00,2012-08-06 17:25:00+00:00
21808,EVENING,THEFT/OTHER,OTHERS,2012-08-05 20:00:00+00:00,2012-08-06 17:00:00+00:00
21809,EVENING,THEFT/OTHER,OTHERS,2012-08-06 07:00:00+00:00,2012-08-06 15:00:00+00:00
21810,EVENING,THEFT F/AUTO,OTHERS,2012-08-06 17:39:00+00:00,2012-08-06 17:39:00+00:00
21811,EVENING,THEFT/OTHER,OTHERS,2012-08-06 17:36:00+00:00,2012-08-06 17:36:00+00:00
21812,EVENING,THEFT/OTHER,OTHERS,2012-08-05 10:00:00+00:00,2012-08-06 07:00:00+00:00
21813,EVENING,BURGLARY,OTHERS,2012-08-06 07:30:00+00:00,2012-08-06 17:53:00+00:00
21814,EVENING,THEFT F/AUTO,OTHERS,2012-08-06 18:10:00+00:00,2012-08-06 18:10:00+00:00
21815,EVENING,THEFT/OTHER,OTHERS,2012-08-06 17:34:00+00:00,2012-08-06 17:34:00+00:00
21816,EVENING,THEFT F/AUTO,OTHERS,2012-08-06 17:26:00+00:00,2012-08-06 17:26:00+00:00
21817,EVENING,BURGLARY,OTHERS,2012-08-06 18:13:00+00:00,2012-08-06 18:13:00+00:00
21818,EVENING,THEFT F/AUTO,OTHERS,2012-08-06 17:45:00+00:00,2012-08-06 17:45:00+00:00
21819,EVENING,MOTOR VEHICLE THEFT,OTHERS,2012-08-03 04:00:00+00:00,2012-08-03 16:00:00+00:00
21820,EVENING,BURGLARY,OTHERS,2012-08-06 18:20:00+00:00,2012-08-06 18:20:00+00:00
21821,EVENING,THEFT/OTHER,OTHERS,2012-08-06 19:15:00+00:00,2012-08-06 19:20:00+00:00
21822,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-10 12:10:00+00:00,2012-08-10 12:12:00+00:00
21823,DAY,THEFT/OTHER,OTHERS,2012-08-10 12:15:00+00:00,2012-08-10 12:15:00+00:00
21824,DAY,BURGLARY,OTHERS,2012-08-10 11:38:00+00:00,2012-08-10 11:38:00+00:00
21825,DAY,MOTOR VEHICLE THEFT,OTHERS,2012-08-09 18:00:00+00:00,2012-08-10 09:00:00+00:00
21826,DAY,BURGLARY,OTHERS,2012-08-03 12:29:00+00:00,2012-08-10 12:00:00+00:00
21827,MIDNIGHT,THEFT F/AUTO,OTHERS,2012-08-09 21:31:00+00:00,2012-08-10 23:31:00+00:00
21828,DAY,THEFT/OTHER,OTHERS,2012-08-08 13:00:00+00:00,2012-08-09 11:00:00+00:00
21829,DAY,THEFT/OTHER,OTHERS,2012-08-10 12:45:00+00:00,2012-08-10 12:45:00+00:00
21830,DAY,THEFT/OTHER,OTHERS,2012-08-10 12:45:00+00:00,2012-08-10 12:45:00+00:00
21831,DAY,THEFT F/AUTO,OTHERS,2012-08-09 19:00:00+00:00,2012-08-10 10:00:00+00:00
21832,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,2012-08-10 11:15:00+00:00,2012-08-10 11:30:00+00:00
21833,DAY,THEFT/OTHER,OTHERS,2012-08-09 14:00:00+00:00,2012-08-10 10:30:00+00:00
21834,DAY,THEFT/OTHER,OTHERS,2012-08-10 13:58:00+00:00,2012-08-10 13:58:00+00:00
21835,DAY,THEFT F/AUTO,OTHERS,2012-08-10 13:57:00+00:00,2012-08-10 13:57:00+00:00
21836,DAY,THEFT F/AUTO,OTHERS,2012-08-10 12:30:00+00:00,2012-08-10 14:00:00+00:00
21837,DAY,THEFT/OTHER,OTHERS,2012-08-10 13:52:00+00:00,2012-08-10 13:52:00+00:00
21838,EVENING,BURGLARY,OTHERS,2012-08-10 13:54:00+00:00,2012-08-10 16:45:00+00:00
21839,EVENING,THEFT F/AUTO,OTHERS,2012-08-10 13:00:00+00:00,2012-08-10 15:15:00+00:00
21840,DAY,THEFT/OTHER,OTHERS,2012-08-10 13:05:00+00:00,2012-08-10 13:50:00+00:00
21841,EVENING,THEFT/OTHER,OTHERS,2012-07-04 05:00:00+00:00,2012-08-08 12:00:00+00:00
21842,EVENING,THEFT/OTHER,OTHERS,2012-08-10 15:15:00+00:00,2012-08-10 15:26:00+00:00
21843,DAY,ROBBERY,KNIFE,2012-08-10 14:59:00+00:00,2012-08-10 14:59:00+00:00
21844,EVENING,THEFT F/AUTO,OTHERS,2012-08-10 15:50:00+00:00,2012-08-10 15:50:00+00:00
21845,EVENING,THEFT/OTHER,OTHERS,2012-08-10 15:43:00+00:00,2012-08-10 15:43:00+00:00
21846,EVENING,THEFT/OTHER,OTHERS,2012-08-10 15:00:00+00:00,2012-08-10 15:30:00+00:00
21847,DAY,THEFT/OTHER,OTHERS,2012-08-10 12:01:00+00:00,2012-08-10 12:01:00+00:00
21848,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 10:47:00+00:00,2012-08-17 20:40:00+00:00
21849,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-17 20:01:00+00:00,2012-08-17 20:01:00+00:00
21850,EVENING,ROBBERY,GUN,2012-08-17 15:15:00+00:00,2012-08-17 15:16:00+00:00
21851,EVENING,THEFT/OTHER,OTHERS,2012-08-17 20:45:00+00:00,2012-08-17 20:46:00+00:00
21852,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 20:24:00+00:00,2012-08-17 20:24:00+00:00
21853,EVENING,ROBBERY,KNIFE,2012-08-17 19:41:00+00:00,2012-08-17 19:41:00+00:00
21854,EVENING,THEFT/OTHER,OTHERS,2012-08-17 11:00:00+00:00,2012-08-17 18:00:00+00:00
21855,EVENING,ROBBERY,OTHERS,2012-08-17 19:30:00+00:00,2012-08-17 21:50:00+00:00
21856,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 21:25:00+00:00,2012-08-17 21:25:00+00:00
21857,EVENING,ROBBERY,KNIFE,2012-08-17 22:06:00+00:00,2012-08-17 22:06:00+00:00
21858,EVENING,THEFT/OTHER,OTHERS,2012-08-17 21:59:00+00:00,2012-08-17 21:59:00+00:00
21859,EVENING,ROBBERY,OTHERS,2012-08-17 22:41:00+00:00,2012-08-17 22:41:00+00:00
21860,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-17 22:34:00+00:00,2012-08-17 22:34:00+00:00
21861,EVENING,THEFT F/AUTO,OTHERS,2012-08-17 22:56:00+00:00,2012-08-17 22:56:00+00:00
21862,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,2012-08-17 23:10:00+00:00,2012-08-17 23:15:00+00:00
21863,EVENING,BURGLARY,GUN,2012-08-17 22:35:00+00:00,2012-08-17 22:45:00+00:00
21864,MIDNIGHT,THEFT/OTHER,OTHERS,2012-08-17 23:43:00+00:00,2012-08-17 23:43:00+00:00
21865,EVENING,BURGLARY,OTHERS,2012-08-17 09:00:00+00:00,2012-08-17 22:47:00+00:00
21866,MIDNIGHT,BURGLARY,OTHERS,2012-08-03 10:00:00+00:00,2012-08-18 00:10:00+00:00
21867,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,2012-08-17 23:46:00+00:00,2012-08-17 23:46:00+00:00
21868,MIDNIGHT,ROBBERY,GUN,2012-08-17 23:00:00+00:00,2012-08-17 23:20:00+00:00
21869,MIDNIGHT,ROBBERY,OTHERS,2012-08-18 01:15:00+00:00,2012-08-18 01:34:00+00:00
21870,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-18 01:10:00+00:00,2012-08-18 01:13:00+00:00
21871,MIDNIGHT,ROBBERY,KNIFE,2012-08-18 02:40:00+00:00,2012-08-18 02:39:00+00:00
21872,MIDNIGHT,ROBBERY,OTHERS,2012-08-18 02:20:00+00:00,2012-08-18 02:27:00+00:00
21873,MIDNIGHT,THEFT F/AUTO,OTHERS,2012-08-18 03:07:00+00:00,2012-08-18 03:07:00+00:00
21874,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,2012-08-12 12:00:00+00:00,2012-08-12 12:02:00+00:00
